hospital_id,hospital_name,city,tier,speciality,rating,nabh_accredited,type,cost_index,pincode,latitude,longitude
1353,Lucknow Gastroenterology Medical Center,Lucknow,Tier-1,Gastroenterology,3.7,FALSE,medium,0.504,226020,26.809286,80.86289
1354,Care Neurology Hospital,Lucknow,Tier-1,Neurology,3.2,FALSE,low,0.288,226020,26.837632,80.995963
1355,Care Ophthalmology Medical Center,Lucknow,Tier-1,Ophthalmology,3.7,TRUE,medium,0.488,226020,26.823638,80.868414
1356,Lucknow General Medicine Institute,Lucknow,Tier-1,General Medicine,4.6,TRUE,high,0.919,226012,26.828496,80.859854
1357,Lucknow Gastroenterology Healthcare,Lucknow,Tier-1,Gastroenterology,3.2,FALSE,low,0.257,226004,26.8932,80.99315
1358,Kamineni Pulmonology Healthcare,Lucknow,Tier-1,Pulmonology,4,FALSE,high,0.794,226001,26.913061,80.880812
1359,Prime Orthopedics Institute,Lucknow,Tier-1,Orthopedics,4.4,TRUE,high,0.828,226012,26.844159,81.037317
1360,Lucknow General Medicine Medical Center,Lucknow,Tier-1,General Medicine,3.9,FALSE,medium,0.64,226004,26.899747,80.907694
1361,Continental Dermatology Medical Center,Lucknow,Tier-1,Dermatology,3.7,FALSE,medium,0.493,226004,26.886611,80.9635
1362,Lucknow Psychiatry Institute,Lucknow,Tier-1,Psychiatry,4.2,TRUE,high,0.89,226004,26.887318,80.912502
1363,Prime Cardiology Clinic,Lucknow,Tier-1,Cardiology,4.5,FALSE,high,0.839,226003,26.933509,80.883474
1364,KIMS Neurology Hospital,Lucknow,Tier-1,Neurology,4,TRUE,medium,0.624,226003,26.864398,80.949816
1365,Lucknow Dermatology Clinic,Lucknow,Tier-1,Dermatology,4.3,FALSE,high,0.828,226004,26.881963,80.961845
1366,Lucknow Dermatology Medical Center,Lucknow,Tier-1,Dermatology,3.6,TRUE,medium,0.497,226002,26.905877,80.880035
1367,Lucknow Neurology Institute,Lucknow,Tier-1,Neurology,4,FALSE,medium,0.509,226010,26.922267,80.878996
1368,Lucknow Pediatrics Institute,Lucknow,Tier-1,Pediatrics,3.7,FALSE,medium,0.505,226003,26.856562,81.038094
1369,National Nephrology Medical Center,Lucknow,Tier-1,Nephrology,4.2,TRUE,high,0.795,226004,26.881498,80.991475
1370,Yashoda Psychiatry Institute,Lucknow,Tier-1,Psychiatry,3.7,FALSE,medium,0.467,226002,26.920707,80.892367
1371,Lucknow Nephrology Clinic,Lucknow,Tier-1,Nephrology,3.8,TRUE,medium,0.597,226010,26.865331,80.878375
1372,Care Nephrology Medical Center,Lucknow,Tier-1,Nephrology,4.2,TRUE,high,0.909,226020,26.850356,80.961304
1373,Lucknow Orthopedics Hospital,Lucknow,Tier-1,Orthopedics,4.2,TRUE,high,0.994,226002,26.926859,80.980839
1374,Poona General Medicine Super Speciality Hospital,Lucknow,Tier-1,General Medicine,3.6,FALSE,low,0.294,226004,26.800482,81.025814
1375,Lucknow Ophthalmology Hospital,Lucknow,Tier-1,Ophthalmology,3.1,TRUE,low,0.177,226020,26.901388,80.861718
1376,Sahyadri General Medicine Super Speciality Hospital,Lucknow,Tier-1,General Medicine,3.7,FALSE,medium,0.549,226001,26.878302,80.940192
1377,Kamineni Pediatrics Hospital,Lucknow,Tier-1,Pediatrics,3.9,TRUE,medium,0.498,226002,26.830939,80.974492
1378,Lucknow Orthopedics Super Speciality Hospital,Lucknow,Tier-1,Orthopedics,3.4,FALSE,medium,0.419,226010,26.864267,80.945046
1379,Sri Dermatology Institute,Lucknow,Tier-1,Dermatology,4,FALSE,medium,0.593,226010,26.870002,80.873533
1380,Care Orthopedics Medical Center,Lucknow,Tier-1,Orthopedics,4.2,TRUE,medium,0.592,226012,26.944046,81.014777
1381,Lucknow Pediatrics Clinic,Lucknow,Tier-1,Pediatrics,3.7,TRUE,low,0.244,226003,26.861698,80.957133
1382,Lucknow Psychiatry Institute,Lucknow,Tier-1,Psychiatry,4.2,TRUE,high,0.762,226012,26.844438,80.962324
1383,Rainbow Pediatrics Medical Center,Lucknow,Tier-1,Pediatrics,4.5,TRUE,high,0.778,226012,26.834371,80.912051
1384,Rainbow Ophthalmology Institute,Lucknow,Tier-1,Ophthalmology,4.4,TRUE,high,0.719,226003,26.88807,80.850036
1385,Rainbow Gynaecology Hospital,Lucknow,Tier-1,Gynaecology,3.5,FALSE,low,0.2,226020,26.931793,80.893739
1386,Lucknow Cardiology Hospital,Lucknow,Tier-1,Cardiology,3.8,TRUE,medium,0.568,226004,26.92052,81.014457
1387,Metro Pediatrics Clinic,Lucknow,Tier-1,Pediatrics,4.1,TRUE,high,0.729,226003,26.910439,80.866622
1388,Ruby Gastroenterology Super Speciality Hospital,Lucknow,Tier-1,Gastroenterology,4.1,TRUE,high,0.735,226020,26.832856,80.850596
1389,Lucknow General Medicine Super Speciality Hospital,Lucknow,Tier-1,General Medicine,3.7,FALSE,low,0.307,226010,26.89037,81.0052
1390,Lucknow Cardiology Super Speciality Hospital,Lucknow,Tier-1,Cardiology,4.4,TRUE,high,0.857,226020,26.886095,80.949478
1391,Lucknow Orthopedics Clinic,Lucknow,Tier-1,Orthopedics,3.5,TRUE,medium,0.511,226012,26.836219,80.977352
1392,SAL Pediatrics Medical Center,Lucknow,Tier-1,Pediatrics,3.4,TRUE,medium,0.428,226010,26.880758,80.918699
1393,Sahyadri Gynaecology Super Speciality Hospital,Lucknow,Tier-1,Gynaecology,4.6,TRUE,high,0.975,226002,26.802039,80.852949
1394,Kamineni Gynaecology Healthcare,Lucknow,Tier-1,Gynaecology,4.2,FALSE,high,0.952,226012,26.947662,80.880481
1395,HCG Oncology Healthcare,Lucknow,Tier-1,Oncology,4.4,TRUE,high,0.921,226003,26.856004,80.967797
1396,Sri Gastroenterology Healthcare,Lucknow,Tier-1,Gastroenterology,3.8,FALSE,high,0.734,226003,26.943743,80.886316
1397,Lucknow Gastroenterology Hospital,Lucknow,Tier-1,Gastroenterology,4.1,TRUE,high,0.85,226012,26.83797,80.883258
1398,Lucknow Pediatrics Super Speciality Hospital,Lucknow,Tier-1,Pediatrics,4.2,TRUE,high,0.836,226020,26.937571,80.975112
1399,HCG Oncology Medical Center,Lucknow,Tier-1,Oncology,3.8,TRUE,medium,0.574,226020,26.841143,81.024319
1400,City Orthopedics Hospital,Lucknow,Tier-1,Orthopedics,3.6,TRUE,medium,0.523,226012,26.940217,81.034953
1401,Lucknow Psychiatry Hospital,Lucknow,Tier-1,Psychiatry,4.3,FALSE,high,0.79,226003,26.816979,80.860166
1402,Sri Cardiology Institute,Lucknow,Tier-1,Cardiology,3.6,TRUE,medium,0.578,226010,26.844897,80.991758
1403,Lucknow Gastroenterology Institute,Lucknow,Tier-1,Gastroenterology,3.7,FALSE,medium,0.543,226002,26.86223,80.877213
1404,Global Orthopedics Hospital,Lucknow,Tier-1,Orthopedics,3.7,FALSE,medium,0.531,226002,26.918824,80.938392
1405,Global Cardiology Hospital,Lucknow,Tier-1,Cardiology,3.7,FALSE,low,0.322,226020,26.907648,80.970381
1406,Lucknow Psychiatry Institute,Lucknow,Tier-1,Psychiatry,3.9,TRUE,medium,0.406,226003,26.926193,80.933523
1407,Rainbow Ophthalmology Hospital,Lucknow,Tier-1,Ophthalmology,4.4,TRUE,high,0.739,226003,26.864359,80.988948
1408,Lucknow Orthopedics Hospital,Lucknow,Tier-1,Orthopedics,3.7,FALSE,medium,0.552,226004,26.829752,80.87657
1409,Unity Gynaecology Healthcare,Lucknow,Tier-1,Gynaecology,3.9,FALSE,high,0.776,226010,26.835033,80.948551
1410,Deenanath Gastroenterology Hospital,Lucknow,Tier-1,Gastroenterology,3.9,FALSE,medium,0.486,226001,26.929604,80.946053
1411,Prime Ophthalmology Medical Center,Lucknow,Tier-1,Ophthalmology,4.3,TRUE,medium,0.639,226012,26.882075,80.850682
1412,Care Pulmonology Clinic,Lucknow,Tier-1,Pulmonology,3.4,FALSE,low,0.309,226003,26.827263,81.030466
1413,Care General Medicine Hospital,Lucknow,Tier-1,General Medicine,3,TRUE,low,0.219,226012,26.859639,80.941905
1414,Care General Medicine Institute,Lucknow,Tier-1,General Medicine,3.9,FALSE,medium,0.683,226012,26.925692,80.909304
1415,SAL Gynaecology Hospital,Lucknow,Tier-1,Gynaecology,4.1,TRUE,high,0.812,226002,26.896962,81.0233
1416,Lucknow Urology Super Speciality Hospital,Lucknow,Tier-1,Urology,4,TRUE,high,0.73,226020,26.946054,81.032361
1417,Rainbow ENT Clinic,Lucknow,Tier-1,ENT,4.3,TRUE,high,0.74,226020,26.839183,80.96617
1418,Deenanath Ophthalmology Super Speciality Hospital,Lucknow,Tier-1,Ophthalmology,3.4,FALSE,low,0.379,226010,26.921867,81.036935
1419,Prime Ophthalmology Super Speciality Hospital,Lucknow,Tier-1,Ophthalmology,3.4,TRUE,medium,0.465,226002,26.904773,80.864303
1420,Continental Neurology Super Speciality Hospital,Lucknow,Tier-1,Neurology,4.4,FALSE,high,0.983,226020,26.855481,80.929594
1421,Lucknow Gastroenterology Healthcare,Lucknow,Tier-1,Gastroenterology,4,FALSE,medium,0.631,226001,26.86011,80.975646
1422,Lucknow Pulmonology Clinic,Lucknow,Tier-1,Pulmonology,3.7,FALSE,low,0.301,226001,26.874883,81.002558
1423,Lucknow General Medicine Super Speciality Hospital,Lucknow,Tier-1,General Medicine,4.2,TRUE,high,0.816,226001,26.901992,80.867905
1424,Rainbow Cardiology Super Speciality Hospital,Lucknow,Tier-1,Cardiology,4.5,TRUE,high,0.863,226012,26.907111,81.018238
1425,Apollo Gastroenterology Super Speciality Hospital,Lucknow,Tier-1,Gastroenterology,3.8,TRUE,low,0.363,226020,26.820823,81.037247
1426,Unity Urology Clinic,Lucknow,Tier-1,Urology,4.3,TRUE,high,0.871,226001,26.834366,80.865166
1427,Lucknow Neurology Hospital,Lucknow,Tier-1,Neurology,3.7,FALSE,medium,0.484,226002,26.881904,80.916328
1428,HCG Orthopedics Institute,Lucknow,Tier-1,Orthopedics,4.5,FALSE,high,0.934,226012,26.844461,80.910145
1429,Care Oncology Healthcare,Lucknow,Tier-1,Oncology,3.5,FALSE,low,0.161,226020,26.875463,80.929534
1430,Unity Orthopedics Healthcare,Lucknow,Tier-1,Orthopedics,4,TRUE,medium,0.501,226004,26.895636,81.039954
1431,Deenanath Urology Healthcare,Lucknow,Tier-1,Urology,4.4,TRUE,high,0.975,226003,26.867857,80.936812
1432,Prime Ophthalmology Clinic,Lucknow,Tier-1,Ophthalmology,3.8,TRUE,medium,0.5,226004,26.924485,80.998717
1433,Metro Gynaecology Hospital,Lucknow,Tier-1,Gynaecology,4.3,FALSE,high,0.952,226012,26.848283,81.030001
1434,Sri Gastroenterology Hospital,Lucknow,Tier-1,Gastroenterology,4.3,TRUE,high,0.889,226003,26.848052,80.861553
1435,National Cardiology Hospital,Lucknow,Tier-1,Cardiology,4.6,TRUE,high,0.977,226012,26.828765,80.893943
1436,Lucknow Orthopedics Medical Center,Lucknow,Tier-1,Orthopedics,3.8,FALSE,medium,0.503,226002,26.936044,80.882247
1437,Kamineni Cardiology Medical Center,Lucknow,Tier-1,Cardiology,4.3,FALSE,high,0.987,226004,26.923267,80.896526
1438,Lucknow Gastroenterology Hospital,Lucknow,Tier-1,Gastroenterology,3.5,FALSE,low,0.242,226001,26.932172,80.921749
1439,National Dermatology Clinic,Lucknow,Tier-1,Dermatology,3.2,TRUE,low,0.091,226003,26.890616,80.874831
1440,Lucknow Cardiology Institute,Lucknow,Tier-1,Cardiology,3.4,FALSE,low,0.374,226001,26.901107,80.951453
1441,Lucknow Pediatrics Healthcare,Lucknow,Tier-1,Pediatrics,4.3,TRUE,high,0.703,226004,26.87733,80.956473
1442,Lucknow Cardiology Clinic,Lucknow,Tier-1,Cardiology,3.3,FALSE,low,0.207,226020,26.812884,80.984682
1443,Ruby Nephrology Medical Center,Lucknow,Tier-1,Nephrology,4.3,TRUE,high,0.886,226003,26.94525,80.96548
1444,Prime Nephrology Medical Center,Lucknow,Tier-1,Nephrology,3.9,FALSE,medium,0.678,226003,26.837044,81.036651
1445,Poona Pediatrics Institute,Lucknow,Tier-1,Pediatrics,4.3,TRUE,high,0.827,226001,26.873141,80.930411
1446,Lucknow Dermatology Clinic,Lucknow,Tier-1,Dermatology,4.4,TRUE,high,0.895,226010,26.839476,80.931791
1447,Sterling Ophthalmology Healthcare,Lucknow,Tier-1,Ophthalmology,3.5,TRUE,low,0.321,226012,26.943104,80.90262
1448,Lucknow Pulmonology Medical Center,Lucknow,Tier-1,Pulmonology,3.5,FALSE,medium,0.482,226020,26.898033,80.982606
1449,Global Gynaecology Super Speciality Hospital,Lucknow,Tier-1,Gynaecology,3.7,FALSE,low,0.291,226020,26.934301,80.980789
1450,SAL Gynaecology Hospital,Lucknow,Tier-1,Gynaecology,4.7,TRUE,high,0.983,226010,26.853238,81.007567
1451,Lucknow Psychiatry Healthcare,Lucknow,Tier-1,Psychiatry,4.2,TRUE,medium,0.672,226004,26.837621,80.936859
1452,Lucknow Urology Medical Center,Lucknow,Tier-1,Urology,4.3,TRUE,high,0.764,226010,26.949623,80.931443
1453,Ruby Orthopedics Medical Center,Lucknow,Tier-1,Orthopedics,4.5,TRUE,high,0.847,226012,26.821664,80.915894
1454,National Orthopedics Healthcare,Lucknow,Tier-1,Orthopedics,4.1,TRUE,high,0.864,226004,26.803131,80.938247
1455,Ruby Pediatrics Super Speciality Hospital,Lucknow,Tier-1,Pediatrics,3,TRUE,low,0.222,226002,26.806432,80.999727
1456,Lucknow General Medicine Healthcare,Lucknow,Tier-1,General Medicine,3.7,FALSE,medium,0.581,226020,26.906618,80.959661
1457,Lucknow Orthopedics Hospital,Lucknow,Tier-1,Orthopedics,4.8,TRUE,high,0.987,226001,26.864088,81.042356
1458,Kamineni Orthopedics Medical Center,Lucknow,Tier-1,Orthopedics,4,TRUE,medium,0.557,226020,26.9126,81.000272
1459,Lucknow ENT Hospital,Lucknow,Tier-1,ENT,3.5,FALSE,low,0.205,226012,26.887019,80.931078
1460,Prime Psychiatry Clinic,Lucknow,Tier-1,Psychiatry,3,FALSE,low,0.184,226012,26.882309,80.890583
1461,Metro Cardiology Hospital,Lucknow,Tier-1,Cardiology,4.4,TRUE,high,0.76,226004,26.932222,80.919625
1462,Rainbow Cardiology Super Speciality Hospital,Lucknow,Tier-1,Cardiology,3.7,TRUE,low,0.339,226002,26.847809,80.916476
1463,Lucknow Cardiology Institute,Lucknow,Tier-1,Cardiology,3.6,FALSE,medium,0.539,226001,26.86118,80.914958
1464,Fortis Cardiology Healthcare,Lucknow,Tier-1,Cardiology,3.9,FALSE,medium,0.42,226001,26.815508,80.978577
1465,City Gastroenterology Super Speciality Hospital,Lucknow,Tier-1,Gastroenterology,4.4,FALSE,high,0.806,226020,26.856073,80.993813
1466,Poona ENT Medical Center,Lucknow,Tier-1,ENT,3.4,FALSE,low,0.335,226020,26.859804,80.895792
1467,Lucknow Urology Healthcare,Lucknow,Tier-1,Urology,4.7,TRUE,high,0.946,226002,26.898409,80.980411
1468,Lucknow Pediatrics Medical Center,Lucknow,Tier-1,Pediatrics,4.5,TRUE,high,0.793,226002,26.89491,80.889334
1469,Global Cardiology Hospital,Lucknow,Tier-1,Cardiology,3.9,FALSE,low,0.388,226010,26.846306,81.037685
1470,Lucknow General Medicine Institute,Lucknow,Tier-1,General Medicine,4.3,TRUE,high,0.714,226020,26.934699,81.014765
1471,Continental Orthopedics Institute,Lucknow,Tier-1,Orthopedics,3.6,FALSE,medium,0.546,226003,26.913824,80.990789
1472,Yashoda Dermatology Hospital,Lucknow,Tier-1,Dermatology,4.1,FALSE,high,0.925,226010,26.943548,80.866876
1473,Yashoda Oncology Medical Center,Lucknow,Tier-1,Oncology,3.5,TRUE,low,0.337,226001,26.882705,80.939202
1474,Prime ENT Super Speciality Hospital,Lucknow,Tier-1,ENT,4.6,TRUE,high,0.844,226004,26.889623,80.887213
1475,SAL Cardiology Hospital,Lucknow,Tier-1,Cardiology,4,TRUE,medium,0.661,226012,26.827611,80.989666
1476,Global Neurology Hospital,Lucknow,Tier-1,Neurology,4.1,TRUE,high,0.793,226001,26.849848,80.92855
1477,Metro Orthopedics Super Speciality Hospital,Lucknow,Tier-1,Orthopedics,4.2,FALSE,medium,0.623,226003,26.940924,80.945997
1478,Continental Oncology Hospital,Lucknow,Tier-1,Oncology,4.1,TRUE,high,0.864,226012,26.862301,80.996335
1479,Lucknow Gynaecology Institute,Lucknow,Tier-1,Gynaecology,4.3,TRUE,high,0.824,226003,26.944765,80.861588
1480,Care Pulmonology Healthcare,Lucknow,Tier-1,Pulmonology,3.9,TRUE,medium,0.681,226010,26.939105,81.042783
1481,Lucknow Dermatology Clinic,Lucknow,Tier-1,Dermatology,4.7,FALSE,high,0.983,226010,26.858087,80.860273
1482,Lucknow Cardiology Hospital,Lucknow,Tier-1,Cardiology,3.7,TRUE,medium,0.52,226004,26.911303,80.975487
1483,Kamineni Psychiatry Healthcare,Lucknow,Tier-1,Psychiatry,3.6,FALSE,medium,0.417,226002,26.885639,81.036451
1484,Care Pediatrics Hospital,Lucknow,Tier-1,Pediatrics,3.2,FALSE,low,0.217,226012,26.947235,80.909286
1485,Deenanath Neurology Healthcare,Lucknow,Tier-1,Neurology,3.6,TRUE,medium,0.477,226003,26.851003,81.005836
1486,Ruby Nephrology Clinic,Lucknow,Tier-1,Nephrology,3.5,FALSE,low,0.353,226012,26.945183,81.000383
1487,Sterling Pulmonology Institute,Lucknow,Tier-1,Pulmonology,3.8,TRUE,medium,0.465,226002,26.870708,80.95371
1488,Ruby General Medicine Healthcare,Lucknow,Tier-1,General Medicine,3.4,TRUE,low,0.267,226020,26.912477,80.862837
1489,HCG Pediatrics Institute,Lucknow,Tier-1,Pediatrics,4.2,TRUE,high,0.907,226003,26.811503,80.869751
1490,Lucknow Pediatrics Hospital,Lucknow,Tier-1,Pediatrics,3.5,FALSE,low,0.372,226004,26.900944,80.960711
1491,Kamineni Dermatology Super Speciality Hospital,Lucknow,Tier-1,Dermatology,3,FALSE,low,0.116,226010,26.863775,80.911444
1492,Lucknow Psychiatry Hospital,Lucknow,Tier-1,Psychiatry,3.2,FALSE,low,0.03,226002,26.902702,80.898587
1493,Poona Gynaecology Super Speciality Hospital,Lucknow,Tier-1,Gynaecology,4.4,TRUE,high,0.782,226001,26.84279,81.048703
1494,Lucknow Cardiology Healthcare,Lucknow,Tier-1,Cardiology,4,TRUE,high,0.807,226001,26.883892,81.02126
1495,Care Orthopedics Institute,Lucknow,Tier-1,Orthopedics,4.1,TRUE,high,0.751,226020,26.841743,80.955733
1496,Continental Gynaecology Clinic,Lucknow,Tier-1,Gynaecology,4.3,TRUE,high,0.72,226020,26.939865,80.988335
1497,Kamineni ENT Medical Center,Lucknow,Tier-1,ENT,4.1,TRUE,high,0.747,226020,26.846472,80.982245
1498,Poona General Medicine Hospital,Lucknow,Tier-1,General Medicine,3.3,FALSE,low,0.343,226004,26.825894,81.048525
1499,City Urology Healthcare,Lucknow,Tier-1,Urology,4.1,TRUE,high,0.775,226001,26.884158,80.877364
1500,Lucknow Nephrology Hospital,Lucknow,Tier-1,Nephrology,3.2,FALSE,low,0.083,226010,26.853955,80.931337
1501,Nagpur Orthopedics Hospital,Nagpur,Tier-2,Orthopedics,3.2,FALSE,low,0.057,440013,21.170383,79.142391
1502,Metro Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,3,FALSE,low,0.174,440013,21.061652,79.057991
1503,Deenanath Orthopedics Healthcare,Nagpur,Tier-2,Orthopedics,3,TRUE,low,0.007,440013,21.110188,79.193997
1504,Metro Gynaecology Clinic,Nagpur,Tier-2,Gynaecology,4.1,FALSE,medium,0.672,440002,21.121709,79.08443
1505,Nagpur ENT Healthcare,Nagpur,Tier-2,ENT,4,TRUE,medium,0.539,440002,21.145758,79.160522
1506,Sahyadri ENT Medical Center,Nagpur,Tier-2,ENT,3.6,TRUE,medium,0.495,440012,21.124183,79.18968
1507,Continental Gynaecology Institute,Nagpur,Tier-2,Gynaecology,3.9,TRUE,high,0.755,440001,21.154734,79.064874
1508,Metro Gastroenterology Clinic,Nagpur,Tier-2,Gastroenterology,4.5,TRUE,high,0.82,440013,21.220128,79.163272
1509,Fortis Urology Super Speciality Hospital,Nagpur,Tier-2,Urology,4,TRUE,high,0.774,440013,21.191769,79.119738
1510,Continental Nephrology Clinic,Nagpur,Tier-2,Nephrology,3.6,TRUE,medium,0.542,440010,21.196769,79.151665
1511,Nagpur Orthopedics Super Speciality Hospital,Nagpur,Tier-2,Orthopedics,3.9,TRUE,medium,0.642,440017,21.074092,79.128568
1512,Nagpur Pediatrics Institute,Nagpur,Tier-2,Pediatrics,3.3,FALSE,low,0.219,440017,21.211519,79.112664
1513,Sterling ENT Super Speciality Hospital,Nagpur,Tier-2,ENT,4.2,TRUE,high,0.887,440017,21.118541,79.121988
1514,Fortis General Medicine Hospital,Nagpur,Tier-2,General Medicine,3.6,FALSE,low,0.275,440002,21.106629,79.072861
1515,Nagpur Psychiatry Super Speciality Hospital,Nagpur,Tier-2,Psychiatry,4,TRUE,medium,0.499,440012,21.172882,79.120976
1516,SAL Orthopedics Institute,Nagpur,Tier-2,Orthopedics,3.4,FALSE,medium,0.425,440013,21.24625,79.136486
1517,Continental Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,4.2,TRUE,medium,0.626,440002,21.056217,79.016397
1518,City Cardiology Super Speciality Hospital,Nagpur,Tier-2,Cardiology,4.6,TRUE,high,0.995,440001,21.10527,79.193278
1519,Prime Oncology Institute,Nagpur,Tier-2,Oncology,3.4,FALSE,low,0.1,440012,21.225093,79.1685
1520,Global Cardiology Medical Center,Nagpur,Tier-2,Cardiology,3.3,FALSE,low,0.1,440002,21.221324,79.105894
1521,Sahyadri Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,3.7,FALSE,medium,0.49,440001,21.170118,79.049374
1522,Unity Cardiology Clinic,Nagpur,Tier-2,Cardiology,4.3,FALSE,medium,0.689,440002,21.198941,79.126157
1523,Sri General Medicine Clinic,Nagpur,Tier-2,General Medicine,3.4,FALSE,medium,0.422,440002,21.117436,79.046213
1524,HCG Neurology Hospital,Nagpur,Tier-2,Neurology,3.4,FALSE,medium,0.458,440012,21.208379,79.164117
1525,Care Pulmonology Healthcare,Nagpur,Tier-2,Pulmonology,3.6,FALSE,medium,0.511,440012,21.232979,79.195584
1526,Ruby ENT Institute,Nagpur,Tier-2,ENT,4.3,TRUE,high,0.75,440012,21.149569,79.00896
1527,Nagpur Dermatology Hospital,Nagpur,Tier-2,Dermatology,4.1,FALSE,medium,0.585,440017,21.237114,79.170674
1528,Sahyadri Neurology Healthcare,Nagpur,Tier-2,Neurology,4.2,TRUE,high,0.947,440002,21.184882,79.010677
1529,Apollo Pediatrics Hospital,Nagpur,Tier-2,Pediatrics,3.3,FALSE,low,0.071,440017,21.160948,79.152375
1530,Nagpur Orthopedics Clinic,Nagpur,Tier-2,Orthopedics,3.6,TRUE,medium,0.416,440010,21.198696,79.197628
1531,Care Psychiatry Medical Center,Nagpur,Tier-2,Psychiatry,3.3,FALSE,low,0.178,440017,21.167449,79.119112
1532,Nagpur Orthopedics Institute,Nagpur,Tier-2,Orthopedics,3.8,FALSE,medium,0.626,440001,21.127309,79.00596
1533,Deenanath Dermatology Institute,Nagpur,Tier-2,Dermatology,3.5,FALSE,low,0.171,440001,21.115937,79.125591
1534,Nagpur ENT Hospital,Nagpur,Tier-2,ENT,3.2,FALSE,low,0.213,440010,21.12252,79.020511
1535,Nagpur General Medicine Healthcare,Nagpur,Tier-2,General Medicine,3.1,FALSE,low,0.224,440010,21.059795,79.075055
1536,Yashoda Gynaecology Hospital,Nagpur,Tier-2,Gynaecology,3.8,FALSE,medium,0.635,440017,21.106696,79.095505
1537,Care Ophthalmology Super Speciality Hospital,Nagpur,Tier-2,Ophthalmology,3.7,TRUE,medium,0.497,440010,21.090848,79.034773
1538,Nagpur Pediatrics Hospital,Nagpur,Tier-2,Pediatrics,4,TRUE,medium,0.477,440010,21.117736,79.051954
1539,Continental Urology Hospital,Nagpur,Tier-2,Urology,3.5,TRUE,low,0.148,440001,21.075949,79.183982
1540,National Pediatrics Super Speciality Hospital,Nagpur,Tier-2,Pediatrics,3.5,FALSE,medium,0.435,440017,21.155755,79.038068
1541,HCG Gastroenterology Healthcare,Nagpur,Tier-2,Gastroenterology,3.7,TRUE,medium,0.417,440017,21.074907,79.095715
1542,KIMS Cardiology Healthcare,Nagpur,Tier-2,Cardiology,3,FALSE,low,0.156,440012,21.055828,79.071874
1543,Nagpur Gastroenterology Clinic,Nagpur,Tier-2,Gastroenterology,3.7,TRUE,low,0.31,440012,21.219866,79.174562
1544,Nagpur Orthopedics Super Speciality Hospital,Nagpur,Tier-2,Orthopedics,3.9,TRUE,high,0.721,440002,21.249412,79.112089
1545,Care Pediatrics Hospital,Nagpur,Tier-2,Pediatrics,3,TRUE,low,0.022,440012,21.120526,79.113731
1546,Nagpur Orthopedics Institute,Nagpur,Tier-2,Orthopedics,4.1,FALSE,medium,0.566,440002,21.051314,79.004046
1547,Sri Gastroenterology Healthcare,Nagpur,Tier-2,Gastroenterology,4.4,FALSE,high,0.86,440017,21.216657,79.005049
1548,Ruby Oncology Institute,Nagpur,Tier-2,Oncology,3.4,FALSE,medium,0.474,440010,21.127781,79.010993
1549,Continental Orthopedics Healthcare,Nagpur,Tier-2,Orthopedics,4.2,FALSE,medium,0.614,440010,21.233289,79.133604
1550,Prime Pediatrics Institute,Nagpur,Tier-2,Pediatrics,4.2,FALSE,medium,0.599,440010,21.20591,79.083388
1551,Nagpur Pediatrics Healthcare,Nagpur,Tier-2,Pediatrics,4.2,TRUE,high,0.784,440001,21.174031,79.190705
1552,Sahyadri Gynaecology Hospital,Nagpur,Tier-2,Gynaecology,3.8,FALSE,medium,0.423,440013,21.070959,79.176299
1553,Nagpur Orthopedics Institute,Nagpur,Tier-2,Orthopedics,3.2,FALSE,low,0.12,440010,21.073417,79.080662
1554,Nagpur Cardiology Institute,Nagpur,Tier-2,Cardiology,3.3,FALSE,low,0.28,440010,21.130524,79.150517
1555,Care Urology Hospital,Nagpur,Tier-2,Urology,3.3,FALSE,low,0.069,440017,21.149389,79.050184
1556,Nagpur Neurology Hospital,Nagpur,Tier-2,Neurology,4.6,FALSE,high,0.922,440013,21.05651,79.073182
1557,Nagpur Dermatology Super Speciality Hospital,Nagpur,Tier-2,Dermatology,4.3,TRUE,high,0.794,440017,21.151496,79.190286
1558,Nagpur Orthopedics Healthcare,Nagpur,Tier-2,Orthopedics,4.3,TRUE,high,0.895,440002,21.11397,79.163068
1559,Care Ophthalmology Super Speciality Hospital,Nagpur,Tier-2,Ophthalmology,4.1,TRUE,high,0.748,440017,21.050802,79.120365
1560,Unity Orthopedics Clinic,Nagpur,Tier-2,Orthopedics,3.4,FALSE,medium,0.407,440010,21.119107,79.009117
1561,Apollo ENT Super Speciality Hospital,Nagpur,Tier-2,ENT,4,TRUE,medium,0.503,440013,21.132607,79.059243
1562,Care Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,4.6,TRUE,high,0.982,440013,21.142365,79.052827
1563,Nagpur Nephrology Healthcare,Nagpur,Tier-2,Nephrology,3.3,FALSE,low,0.355,440010,21.214032,79.02145
1564,Sahyadri Gynaecology Clinic,Nagpur,Tier-2,Gynaecology,4.2,TRUE,medium,0.596,440002,21.069471,79.050407
1565,Metro General Medicine Super Speciality Hospital,Nagpur,Tier-2,General Medicine,3,FALSE,low,0.054,440002,21.231725,79.140158
1566,Care Nephrology Institute,Nagpur,Tier-2,Nephrology,3.5,TRUE,medium,0.458,440013,21.074895,79.153041
